Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String
US,3/30/20,0,0,,,0,,0,,,Northern Mariana Islands,69,580,MNP,30/03/2020
US,3/31/20,2,0,,,2,,3.626867837,,,Northern Mariana Islands,69,580,MNP,31/03/2020
US,04/01/2020,6,1,,,4,,10.88060351,,,Northern Mariana Islands,69,580,MNP,01/04/2020
US,04/02/2020,6,1,,,0,,10.88060351,,,Northern Mariana Islands,69,580,MNP,02/04/2020
US,04/03/2020,6,1,,,0,,10.88060351,,,Northern Mariana Islands,69,580,MNP,03/04/2020
US,04/04/2020,6,1,,,0,,10.88060351,,,Northern Mariana Islands,69,580,MNP,04/04/2020
US,04/05/2020,6,1,,,0,,10.88060351,,,Northern Mariana Islands,69,580,MNP,05/04/2020
US,04/06/2020,6,1,,,0,,10.88060351,,,Northern Mariana Islands,69,580,MNP,06/04/2020
US,04/07/2020,6,1,,,0,,10.88060351,,,Northern Mariana Islands,69,580,MNP,07/04/2020
US,04/08/2020,6,1,,,0,,10.88060351,,,Northern Mariana Islands,69,580,MNP,08/04/2020
US,04/09/2020,6,1,,,0,,10.88060351,,,Northern Mariana Islands,69,580,MNP,09/04/2020
US,04/10/2020,6,1,,,0,,10.88060351,,,Northern Mariana Islands,69,580,MNP,10/04/2020
US,04/11/2020,6,1,,,0,,10.88060351,,,Northern Mariana Islands,69,580,MNP,11/04/2020
US,04/12/2020,6,1,,,0,,10.88060351,,,Northern Mariana Islands,69,580,MNP,12/04/2020
US,4/13/20,6,1,,,0,,10.88060351,,,Northern Mariana Islands,69,580,MNP,13/04/2020
US,1/22/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,22/01/2020
US,1/23/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,23/01/2020
US,1/24/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,24/01/2020
US,1/25/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,25/01/2020
US,1/26/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,26/01/2020
US,1/27/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,27/01/2020
US,1/28/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,28/01/2020
US,1/29/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,29/01/2020
US,1/30/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,30/01/2020
US,1/31/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,31/01/2020
US,02/01/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,01/02/2020
US,02/02/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,02/02/2020
US,02/03/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,03/02/2020
US,02/04/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,04/02/2020
US,02/05/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,05/02/2020
US,02/06/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,06/02/2020
US,02/07/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,07/02/2020
US,02/08/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,08/02/2020
US,02/09/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,09/02/2020
US,02/10/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,10/02/2020
US,02/11/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,11/02/2020
US,02/12/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,12/02/2020
US,2/13/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,13/02/2020
US,2/14/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,14/02/2020
US,2/15/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,15/02/2020
US,2/16/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,16/02/2020
US,2/17/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,17/02/2020
US,2/18/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,18/02/2020
US,2/19/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,19/02/2020
US,2/20/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,20/02/2020
US,2/21/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,21/02/2020
US,2/22/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,22/02/2020
US,2/23/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,23/02/2020
US,2/24/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,24/02/2020
US,2/25/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,25/02/2020
US,2/26/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,26/02/2020
US,2/27/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,27/02/2020
US,2/28/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,28/02/2020
US,2/29/20,0,0,,,0,,0,,,Ohio,39,84000039,USA,29/02/2020
US,03/01/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,01/03/2020
US,03/02/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,02/03/2020
US,03/03/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,03/03/2020
US,03/04/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,04/03/2020
US,03/05/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,05/03/2020
US,03/06/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,06/03/2020
US,03/07/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,07/03/2020
US,03/08/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,08/03/2020
US,03/09/2020,0,0,,,0,,0,,,Ohio,39,84000039,USA,09/03/2020
US,03/10/2020,3,0,,,3,,13.7791659,,,Ohio,39,84000039,USA,10/03/2020
US,03/11/2020,4,0,,,1,,18.3722212,,,Ohio,39,84000039,USA,11/03/2020
US,03/12/2020,5,0,,,1,,22.9652765,,,Ohio,39,84000039,USA,12/03/2020
US,3/13/20,12,0,,,7,,55.1166636,,,Ohio,39,84000039,USA,13/03/2020
US,3/14/20,26,0,,,14,,119.4194378,,,Ohio,39,84000039,USA,14/03/2020
US,3/15/20,30,0,,,4,,137.791659,,,Ohio,39,84000039,USA,15/03/2020
US,3/16/20,50,0,,,20,,229.652765,,,Ohio,39,84000039,USA,16/03/2020
US,3/17/20,67,0,,,17,,307.7347051,,,Ohio,39,84000039,USA,17/03/2020
US,3/18/20,89,0,,,22,,408.7819217,,,Ohio,39,84000039,USA,18/03/2020
US,3/19/20,119,0,,,30,,546.5735807,,,Ohio,39,84000039,USA,19/03/2020
US,3/20/20,173,3,,,54,,794.598567,,,Ohio,39,84000039,USA,20/03/2020
US,3/21/20,247,3,,,74,,1134.484659,,,Ohio,39,84000039,USA,21/03/2020
US,3/22/20,356,3,,,109,,1635.127687,,,Ohio,39,84000039,USA,22/03/2020
US,3/23/20,443,6,,,87,,2034.723498,,,Ohio,39,84000039,USA,23/03/2020
US,3/24/20,567,8,,,124,,2604.262355,,,Ohio,39,84000039,USA,24/03/2020
US,3/25/20,704,11,,,137,,3233.510931,,,Ohio,39,84000039,USA,25/03/2020
US,3/26/20,868,15,,,164,,3986.772001,,,Ohio,39,84000039,USA,26/03/2020
US,3/27/20,1137,19,,,269,,5222.303877,,,Ohio,39,84000039,USA,27/03/2020
US,3/28/20,1406,25,,,269,,6457.835752,,,Ohio,39,84000039,USA,28/03/2020
US,3/29/20,1653,29,,,247,,7592.320412,,,Ohio,39,84000039,USA,29/03/2020
US,3/30/20,1933,40,,,280,,8878.375896,,,Ohio,39,84000039,USA,30/03/2020
US,3/31/20,2199,55,,,266,,10100.12861,,,Ohio,39,84000039,USA,31/03/2020
US,04/01/2020,2547,65,,,348,,11698.51185,,,Ohio,39,84000039,USA,01/04/2020
US,04/02/2020,2901,81,,,354,,13324.45343,,,Ohio,39,84000039,USA,02/04/2020
US,04/03/2020,3312,91,,,411,,15212.19915,,,Ohio,39,84000039,USA,03/04/2020
US,04/04/2020,3739,102,,,427,,17173.43377,,,Ohio,39,84000039,USA,04/04/2020
US,04/05/2020,4043,119,,,304,,18569.72258,,,Ohio,39,84000039,USA,05/04/2020
US,04/06/2020,4453,142,,,410,,20452.87525,,,Ohio,39,84000039,USA,06/04/2020
US,04/07/2020,4782,167,,,329,,21963.99045,,,Ohio,39,84000039,USA,07/04/2020
US,04/08/2020,5148,193,,,366,,23645.04869,,,Ohio,39,84000039,USA,08/04/2020
US,04/09/2020,5512,213,,,364,,25316.92082,,,Ohio,39,84000039,USA,09/04/2020
US,04/10/2020,5878,231,,,366,,26997.97906,,,Ohio,39,84000039,USA,10/04/2020
US,04/11/2020,6250,247,,,372,,28706.59563,,,Ohio,39,84000039,USA,11/04/2020
US,04/12/2020,6604,253,,,354,,30332.5372,,,Ohio,39,84000039,USA,12/04/2020
US,4/13/20,6975,274,,,371,,32036.56072,,,Ohio,39,84000039,USA,13/04/2020
US,1/22/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,22/01/2020
US,1/23/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,23/01/2020
US,1/24/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,24/01/2020
US,1/25/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,25/01/2020
US,1/26/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,26/01/2020
US,1/27/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,27/01/2020
US,1/28/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,28/01/2020
US,1/29/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,29/01/2020
US,1/30/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,30/01/2020
US,1/31/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,31/01/2020
US,02/01/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,01/02/2020
US,02/02/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,02/02/2020
US,02/03/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,03/02/2020
US,02/04/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,04/02/2020
US,02/05/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,05/02/2020
US,02/06/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,06/02/2020
US,02/07/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,07/02/2020
US,02/08/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,08/02/2020
US,02/09/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,09/02/2020
US,02/10/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,10/02/2020
US,02/11/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,11/02/2020
US,02/12/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,12/02/2020
US,2/13/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,13/02/2020
US,2/14/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,14/02/2020
US,2/15/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,15/02/2020
US,2/16/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,16/02/2020
US,2/17/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,17/02/2020
US,2/18/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,18/02/2020
US,2/19/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,19/02/2020
US,2/20/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,20/02/2020
US,2/21/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,21/02/2020
US,2/22/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,22/02/2020
US,2/23/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,23/02/2020
US,2/24/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,24/02/2020
US,2/25/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,25/02/2020
US,2/26/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,26/02/2020
US,2/27/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,27/02/2020
US,2/28/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,28/02/2020
US,2/29/20,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,29/02/2020
US,03/01/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,01/03/2020
US,03/02/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,02/03/2020
US,03/03/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,03/03/2020
US,03/04/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,04/03/2020
US,03/05/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,05/03/2020
US,03/06/2020,0,0,,,0,,0,,,Oklahoma,40,84000040,USA,06/03/2020
US,03/07/2020,1,0,,,1,,4.947800703,,,Oklahoma,40,84000040,USA,07/03/2020
US,03/08/2020,1,0,,,0,,4.947800703,,,Oklahoma,40,84000040,USA,08/03/2020
US,03/09/2020,1,0,,,0,,4.947800703,,,Oklahoma,40,84000040,USA,09/03/2020
US,03/10/2020,2,0,,,1,,9.895601405,,,Oklahoma,40,84000040,USA,10/03/2020
US,03/11/2020,2,0,,,0,,9.895601405,,,Oklahoma,40,84000040,USA,11/03/2020
US,03/12/2020,3,0,,,1,,14.84340211,,,Oklahoma,40,84000040,USA,12/03/2020
US,3/13/20,3,0,,,0,,14.84340211,,,Oklahoma,40,84000040,USA,13/03/2020
US,3/14/20,4,0,,,1,,19.79120281,,,Oklahoma,40,84000040,USA,14/03/2020
US,3/15/20,4,0,,,0,,19.79120281,,,Oklahoma,40,84000040,USA,15/03/2020
US,3/16/20,10,0,,,6,,49.47800703,,,Oklahoma,40,84000040,USA,16/03/2020
US,3/17/20,17,0,,,7,,84.11261194,,,Oklahoma,40,84000040,USA,17/03/2020
US,3/18/20,17,0,,,0,,84.11261194,,,Oklahoma,40,84000040,USA,18/03/2020
US,3/19/20,44,1,,,27,,217.7032309,,,Oklahoma,40,84000040,USA,19/03/2020
US,3/20/20,49,1,,,5,,242.4422344,,,Oklahoma,40,84000040,USA,20/03/2020
US,3/21/20,53,1,,,4,,262.2334372,,,Oklahoma,40,84000040,USA,21/03/2020
US,3/22/20,67,2,,,14,,331.5026471,,,Oklahoma,40,84000040,USA,22/03/2020
US,3/23/20,81,2,,,14,,400.7718569,,,Oklahoma,40,84000040,USA,23/03/2020
US,3/24/20,106,3,,,25,,524.4668745,,,Oklahoma,40,84000040,USA,24/03/2020
US,3/25/20,164,5,,,58,,811.4393152,,,Oklahoma,40,84000040,USA,25/03/2020
US,3/26/20,248,7,,,84,,1227.054574,,,Oklahoma,40,84000040,USA,26/03/2020
US,3/27/20,322,8,,,74,,1593.191826,,,Oklahoma,40,84000040,USA,27/03/2020
US,3/28/20,377,15,,,55,,1865.320865,,,Oklahoma,40,84000040,USA,28/03/2020
US,3/29/20,429,16,,,52,,2122.606501,,,Oklahoma,40,84000040,USA,29/03/2020
US,3/30/20,481,16,,,52,,2379.892138,,,Oklahoma,40,84000040,USA,30/03/2020
US,3/31/20,568,23,,,87,,2810.350799,,,Oklahoma,40,84000040,USA,31/03/2020
US,04/01/2020,721,30,,,153,,3567.364307,,,Oklahoma,40,84000040,USA,01/04/2020
US,04/02/2020,881,34,,,160,,4359.012419,,,Oklahoma,40,84000040,USA,02/04/2020
US,04/03/2020,990,38,,,109,,4898.322696,,,Oklahoma,40,84000040,USA,03/04/2020
US,04/04/2020,1161,42,,,171,,5744.396616,,,Oklahoma,40,84000040,USA,04/04/2020
US,04/05/2020,1254,46,,,93,,6204.542081,,,Oklahoma,40,84000040,USA,05/04/2020
US,04/06/2020,1329,51,,,75,,6575.627134,,,Oklahoma,40,84000040,USA,06/04/2020
US,04/07/2020,1474,67,,,145,,7293.058236,,,Oklahoma,40,84000040,USA,07/04/2020
US,04/08/2020,1526,79,,,52,,7550.343872,,,Oklahoma,40,84000040,USA,08/04/2020
US,04/09/2020,1686,80,,,160,,8341.991985,,,Oklahoma,40,84000040,USA,09/04/2020
US,04/10/2020,1794,88,,,108,,8876.35446,,,Oklahoma,40,84000040,USA,10/04/2020
US,04/11/2020,1868,94,,,74,,9242.491712,,,Oklahoma,40,84000040,USA,11/04/2020
US,04/12/2020,1970,96,,,102,,9747.167384,,,Oklahoma,40,84000040,USA,12/04/2020
US,4/13/20,2069,99,,,99,,10236.99965,,,Oklahoma,40,84000040,USA,13/04/2020
US,1/22/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,22/01/2020
US,1/23/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,23/01/2020
US,1/24/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,24/01/2020
US,1/25/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,25/01/2020
US,1/26/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,26/01/2020
US,1/27/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,27/01/2020
US,1/28/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,28/01/2020
US,1/29/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,29/01/2020
US,1/30/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,30/01/2020
US,1/31/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,31/01/2020
US,02/01/2020,0,0,,,0,,0,,,Oregon,41,84000041,USA,01/02/2020
US,02/02/2020,0,0,,,0,,0,,,Oregon,41,84000041,USA,02/02/2020
US,02/03/2020,0,0,,,0,,0,,,Oregon,41,84000041,USA,03/02/2020
US,02/04/2020,0,0,,,0,,0,,,Oregon,41,84000041,USA,04/02/2020
US,02/05/2020,0,0,,,0,,0,,,Oregon,41,84000041,USA,05/02/2020
US,02/06/2020,0,0,,,0,,0,,,Oregon,41,84000041,USA,06/02/2020
US,02/07/2020,0,0,,,0,,0,,,Oregon,41,84000041,USA,07/02/2020
US,02/08/2020,0,0,,,0,,0,,,Oregon,41,84000041,USA,08/02/2020
US,02/09/2020,0,0,,,0,,0,,,Oregon,41,84000041,USA,09/02/2020
US,02/10/2020,0,0,,,0,,0,,,Oregon,41,84000041,USA,10/02/2020
US,02/11/2020,0,0,,,0,,0,,,Oregon,41,84000041,USA,11/02/2020
US,02/12/2020,0,0,,,0,,0,,,Oregon,41,84000041,USA,12/02/2020
US,2/13/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,13/02/2020
US,2/14/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,14/02/2020
US,2/15/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,15/02/2020
US,2/16/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,16/02/2020
US,2/17/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,17/02/2020
US,2/18/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,18/02/2020
US,2/19/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,19/02/2020
US,2/20/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,20/02/2020
US,2/21/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,21/02/2020
US,2/22/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,22/02/2020
US,2/23/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,23/02/2020
US,2/24/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,24/02/2020
US,2/25/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,25/02/2020
US,2/26/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,26/02/2020
US,2/27/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,27/02/2020
US,2/28/20,0,0,,,0,,0,,,Oregon,41,84000041,USA,28/02/2020
US,2/29/20,1,0,,,1,,0.933706816,,,Oregon,41,84000041,USA,29/02/2020
US,03/01/2020,1,0,,,0,,0.933706816,,,Oregon,41,84000041,USA,01/03/2020
US,03/02/2020,3,0,,,2,,2.801120448,,,Oregon,41,84000041,USA,02/03/2020
US,03/03/2020,3,0,,,0,,2.801120448,,,Oregon,41,84000041,USA,03/03/2020
US,03/04/2020,3,0,,,0,,2.801120448,,,Oregon,41,84000041,USA,04/03/2020
US,03/05/2020,3,0,,,0,,2.801120448,,,Oregon,41,84000041,USA,05/03/2020
US,03/06/2020,3,0,,,0,,2.801120448,,,Oregon,41,84000041,USA,06/03/2020
US,03/07/2020,6,0,,,3,,5.602240896,,,Oregon,41,84000041,USA,07/03/2020
US,03/08/2020,14,0,,,8,,13.07189542,,,Oregon,41,84000041,USA,08/03/2020
US,03/09/2020,14,0,,,0,,13.07189542,,,Oregon,41,84000041,USA,09/03/2020
US,03/10/2020,14,0,,,0,,13.07189542,,,Oregon,41,84000041,USA,10/03/2020
US,03/11/2020,19,0,,,5,,17.74042951,,,Oregon,41,84000041,USA,11/03/2020
US,03/12/2020,24,0,,,5,,22.40896359,,,Oregon,41,84000041,USA,12/03/2020
US,3/13/20,30,0,,,6,,28.01120448,,,Oregon,41,84000041,USA,13/03/2020
US,3/14/20,36,0,,,6,,33.61344538,,,Oregon,41,84000041,USA,14/03/2020
US,3/15/20,36,1,,,0,,33.61344538,,,Oregon,41,84000041,USA,15/03/2020
US,3/16/20,39,1,,,3,,36.41456583,,,Oregon,41,84000041,USA,16/03/2020
US,3/17/20,66,1,,,27,,61.62464986,,,Oregon,41,84000041,USA,17/03/2020
US,3/18/20,75,3,,,9,,70.0280112,,,Oregon,41,84000041,USA,18/03/2020
US,3/19/20,88,3,,,13,,82.16619981,,,Oregon,41,84000041,USA,19/03/2020
US,3/20/20,114,3,,,26,,106.442577,,,Oregon,41,84000041,USA,20/03/2020
US,3/21/20,137,4,,,23,,127.9178338,,,Oregon,41,84000041,USA,21/03/2020
US,3/22/20,161,5,,,24,,150.3267974,,,Oregon,41,84000041,USA,22/03/2020
US,3/23/20,191,5,,,30,,178.3380019,,,Oregon,41,84000041,USA,23/03/2020
US,3/24/20,210,8,,,19,,196.0784314,,,Oregon,41,84000041,USA,24/03/2020
US,3/25/20,266,10,,,56,,248.3660131,,,Oregon,41,84000041,USA,25/03/2020
US,3/26/20,316,11,,,50,,295.0513539,,,Oregon,41,84000041,USA,26/03/2020
US,3/27/20,416,12,,,100,,388.4220355,,,Oregon,41,84000041,USA,27/03/2020
US,3/28/20,479,13,,,63,,447.2455649,,,Oregon,41,84000041,USA,28/03/2020
US,3/29/20,548,13,,,69,,511.6713352,,,Oregon,41,84000041,USA,29/03/2020
US,3/30/20,606,16,,,58,,565.8263305,,,Oregon,41,84000041,USA,30/03/2020
US,3/31/20,690,18,,,84,,644.2577031,,,Oregon,41,84000041,USA,31/03/2020
US,04/01/2020,736,19,,,46,,687.2082166,,,Oregon,41,84000041,USA,01/04/2020
US,04/02/2020,826,21,,,90,,771.2418301,,,Oregon,41,84000041,USA,02/04/2020
US,04/03/2020,899,22,,,73,,839.4024276,,,Oregon,41,84000041,USA,03/04/2020
US,04/04/2020,899,22,,,0,,839.4024276,,,Oregon,41,84000041,USA,04/04/2020
US,04/05/2020,1068,27,,,169,,997.1988796,,,Oregon,41,84000041,USA,05/04/2020
US,04/06/2020,1068,27,,,0,,997.1988796,,,Oregon,41,84000041,USA,06/04/2020
US,04/07/2020,1132,29,,,64,,1056.956116,,,Oregon,41,84000041,USA,07/04/2020
US,04/08/2020,1181,33,,,49,,1102.70775,,,Oregon,41,84000041,USA,08/04/2020
US,04/09/2020,1321,44,,,140,,1233.426704,,,Oregon,41,84000041,USA,09/04/2020
US,04/10/2020,1322,44,,,1,,1234.360411,,,Oregon,41,84000041,USA,10/04/2020
US,04/11/2020,1371,48,,,49,,1280.112045,,,Oregon,41,84000041,USA,11/04/2020
US,04/12/2020,1527,52,,,156,,1425.770308,,,Oregon,41,84000041,USA,12/04/2020
US,4/13/20,1584,53,,,57,,1478.991597,,,Oregon,41,84000041,USA,13/04/2020
US,1/22/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,22/01/2020
US,1/23/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,23/01/2020
US,1/24/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,24/01/2020
US,1/25/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,25/01/2020
US,1/26/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,26/01/2020
US,1/27/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,27/01/2020
US,1/28/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,28/01/2020
US,1/29/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,29/01/2020
US,1/30/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,30/01/2020
US,1/31/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,31/01/2020
US,02/01/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,01/02/2020
US,02/02/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,02/02/2020
US,02/03/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,03/02/2020
US,02/04/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,04/02/2020
US,02/05/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,05/02/2020
US,02/06/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,06/02/2020
US,02/07/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,07/02/2020
US,02/08/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,08/02/2020
US,02/09/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,09/02/2020
US,02/10/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,10/02/2020
US,02/11/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,11/02/2020
US,02/12/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,12/02/2020
US,2/13/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,13/02/2020
US,2/14/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,14/02/2020
US,2/15/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,15/02/2020
US,2/16/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,16/02/2020
US,2/17/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,17/02/2020
US,2/18/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,18/02/2020
US,2/19/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,19/02/2020
US,2/20/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,20/02/2020
US,2/21/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,21/02/2020
US,2/22/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,22/02/2020
US,2/23/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,23/02/2020
US,2/24/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,24/02/2020
US,2/25/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,25/02/2020
US,2/26/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,26/02/2020
US,2/27/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,27/02/2020
US,2/28/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,28/02/2020
US,2/29/20,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,29/02/2020
US,03/01/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,01/03/2020
US,03/02/2020,0,0,,,0,,0,,,Pennsylvania,42,84000042,USA,02/03/2020
